index,Entity,status2,Function,Term,Year,EY Year,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,Total
211,CS,,oGV,18.19,2018,CS - 2018,7.0,19.0,16.0,24.0,10.0,5.0,4.0,34.0,7.0,9.0,3.0,1.0,139.0
212,CS,,oGV,18.19,2018,CS - 2018,1.0,5.0,10.0,11.0,2.0,3.0,1.0,16.0,0.0,6.0,3.0,0.0,58.0
213,CS,,oGV,18.19,2018,CS - 2018,0.0,6.0,9.0,11.0,2.0,2.0,2.0,16.0,0.0,3.0,4.0,1.0,56.0
214,CS,,oGV,18.19,2018,CS - 2018,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,1.0,14.0,0.0,29.0
215,CS,,oGV,18.19,2018,CS - 2018,1.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,1.0,1.0,12.0,28.0
216,CS,,oGV,18.19,2018,CS - 2018,1.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,1.0,1.0,12.0,27.0
217,CS,,oGV,19.20,2019,CS - 2019,3.0,31.0,10.0,10.0,8.0,8.0,10.0,20.0,8.0,16.0,9.0,,133.0
218,CS,,oGV,19.20,2019,CS - 2019,2.0,31.0,23.0,19.0,12.0,4.0,3.0,15.0,6.0,8.0,2.0,,125.0
219,CS,,oGV,19.20,2019,CS - 2019,1.0,12.0,19.0,6.0,7.0,2.0,1.0,8.0,2.0,1.0,1.0,,60.0
220,CS,,oGV,19.20,2019,CS - 2019,1.0,9.0,11.0,5.0,5.0,1.0,0.0,2.0,1.0,1.0,0.0,,36.0
221,CS,,oGV,19.20,2019,CS - 2019,2.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,2.0,2.0,,26.0
222,CS,,oGV,19.20,2019,CS - 2019,2.0,2.0,0.0,0.0,1.0,2.0,16.0,1.0,0.0,0.0,1.0,,25.0
223,CS,,oGV,19.20,2019,CS - 2019,2.0,1.0,0.0,0.0,1.0,1.0,15.0,1.0,0.0,0.0,0.0,,21.0
224,CS,,oGV,21.22,2021,CS - 2021,,,,,,,,,,,,24.0,24.0
225,CS,,oGV,21.22,2021,CS - 2021,,,,,,,,,,,,1.0,1.0
226,CS,,oGV,21.22,2021,CS - 2021,,,,,,,,,,,,1.0,1.0
227,CS,,oGV,21.22,2021,CS - 2021,,,,,,,,,,,,0.0,0.0
228,CS,,oGV,21.22,2021,CS - 2021,,,,,,,,,,,,0.0,0.0
229,CS,,oGV,21.22,2021,CS - 2021,,,,,,,,,,,,0.0,0.0
230,CS,,oGV,21.22,2021,CS - 2021,,,,,,,,,,,,0.0,0.0
231,CS,,oGV,22.23,2022,CS - 2022,26.0,15.0,11.0,12.0,43.0,30.0,5.0,4.0,4.0,9.0,14.0,8.0,181.0
232,CS,,oGV,22.23,2022,CS - 2022,1.0,2.0,0.0,4.0,0.0,2.0,2.0,1.0,2.0,11.0,2.0,3.0,30.0
233,CS,,oGV,22.23,2022,CS - 2022,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,8.0
234,CS,,oGV,22.23,2022,CS - 2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0
235,CS,,oGV,22.23,2022,CS - 2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
236,CS,,oGV,22.23,2022,CS - 2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,CS,,oGV,22.23,2022,CS - 2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,CS,,oGV,23.24,2023,CS - 2023,11.0,9.0,18.0,7.0,10.0,2.0,3.0,1.0,3.0,7.0,8.0,7.0,86.0
239,CS,,oGV,23.24,2023,CS - 2023,5.0,3.0,8.0,5.0,3.0,2.0,2.0,1.0,0.0,4.0,5.0,4.0,42.0
240,CS,,oGV,23.24,2023,CS - 2023,3.0,2.0,1.0,6.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,22.0
241,CS,,oGV,23.24,2023,CS - 2023,3.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,15.0
242,CS,,oGV,23.24,2023,CS - 2023,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,10.0
243,CS,,oGV,23.24,2023,CS - 2023,3.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,13.0
244,CS,,oGV,23.24,2023,CS - 2023,3.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,13.0
245,CS,,oGV,24.25,2024,CS - 2024,15.0,140.0,29.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,208.0
246,CS,,oGV,24.25,2024,CS - 2024,0.0,37.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,52.0
247,CS,,oGV,24.25,2024,CS - 2024,0.0,14.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,19.0
248,CS,,oGV,24.25,2024,CS - 2024,0.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15.0
249,CS,,oGV,24.25,2024,CS - 2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
250,CS,,oGV,24.25,2024,CS - 2024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
251,CS,,oGV,24.25,2024,CS - 2024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
252,,,,,,,,,,,,,,,,,,,
253,,,,,,,,,,,,,,,,,,,
254,,,,,,,,,,,,,,,,,,,
255,,,,,,,,,,,,,,,,,,,
256,CS,,Total,15.16,2015,CS - 2015,,,,,,,,,,,,0.0,0.0
257,,,,,,,,,,,,,,,,,,,
258,,,,,,,,,,,,,,,,,,,
259,,,,,,,,,,,,,,,,,,,
260,,,,,,,,,,,,,,,,,,,
261,,,,,,,,,,,,,,,,,,,
262,,,,,,,,,,,,,,,,,,,
263,CS,,Total,16.17,2016,CS - 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,,,,,,,,,,,,,,,,,,,
265,,,,,,,,,,,,,,,,,,,
266,,,,,,,,,,,,,,,,,,,
267,,,,,,,,,,,,,,,,,,,
268,,,,,,,,,,,,,,,,,,,
269,,,,,,,,,,,,,,,,,,,
270,CS,,Total,17.18,2017,CS - 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,,,,,,,,,,,,,,,,,,,
272,,,,,,,,,,,,,,,,,,,
273,,,,,,,,,,,,,,,,,,,
274,,,,,,,,,,,,,,,,,,,
275,,,,,,,,,,,,,,,,,,,
276,,,,,,,,,,,,,,,,,,,
277,CS,,Total,18.19,2018,CS - 2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,,,,,,,,,,,,,,,,,,,
279,,,,,,,,,,,,,,,,,,,
280,,,,,,,,,,,,,,,,,,,
281,,,,,,,,,,,,,,,,,,,
282,,,,,,,,,,,,,,,,,,,
283,,,,,,,,,,,,,,,,,,,
284,CS,,Total,19.20,2019,CS - 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
285,,,,,,,,,,,,,,,,,,,
286,,,,,,,,,,,,,,,,,,,
287,,,,,,,,,,,,,,,,,,,
288,,,,,,,,,,,,,,,,,,,
289,,,,,,,,,,,,,,,,,,,
290,,,,,,,,,,,,,,,,,,,
291,CS,,Total,21.22,2021,CS - 2021,,,,,,,,,,,,0.0,0.0
292,,,,,,,,,,,,,,,,,,,
293,,,,,,,,,,,,,,,,,,,
294,,,,,,,,,,,,,,,,,,,
295,,,,,,,,,,,,,,,,,,,
296,,,,,,,,,,,,,,,,,,,
297,,,,,,,,,,,,,,,,,,,
298,CS,,Total,22.23,2022,CS - 2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,,,,,,,,,,,,,,,,,,,
300,,,,,,,,,,,,,,,,,,,
301,,,,,,,,,,,,,,,,,,,
302,,,,,,,,,,,,,,,,,,,
303,,,,,,,,,,,,,,,,,,,
304,,,,,,,,,,,,,,,,,,,
305,CS,,Total,23.24,2023,CS - 2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,,,,,,,,,,,,,,,,,,,
307,,,,,,,,,,,,,,,,,,,
308,,,,,,,,,,,,,,,,,,,
309,,,,,,,,,,,,,,,,,,,
310,,,,,,,,,,,,,,,,,,,
311,,,,,,,,,,,,,,,,,,,
312,CS,,Total,24.25,2024,CS - 2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
313,,,,,,,,,,,,,,,,,,,
314,,,,,,,,,,,,,,,,,,,
315,CS,,oGTe,15.16,2015,CS - 2015,,,,,,,,,,,,0.0,0.0
316,CS,,oGTe,15.16,2015,CS - 2015,,,,,,,,,,,,0.0,0.0
317,CS,,oGTe,15.16,2015,CS - 2015,,,,,,,,,,,,0.0,0.0
318,CS,,oGTe,15.16,2015,CS - 2015,,,,,,,,,,,,0.0,0.0
319,CS,,oGTe,15.16,2015,CS - 2015,,,,,,,,,,,,0.0,0.0
320,CS,,oGTe,15.16,2015,CS - 2015,,,,,,,,,,,,0.0,0.0
321,CS,,oGTe,15.16,2015,CS - 2015,,,,,,,,,,,,0.0,0.0
322,CS,,oGTe,16.17,2016,CS - 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,CS,,oGTe,16.17,2016,CS - 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,CS,,oGTe,16.17,2016,CS - 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,CS,,oGTe,16.17,2016,CS - 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,CS,,oGTe,16.17,2016,CS - 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,CS,,oGTe,16.17,2016,CS - 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,CS,,oGTe,16.17,2016,CS - 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,CS,,oGTe,17.18,2017,CS - 2017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
330,CS,,oGTe,17.18,2017,CS - 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,CS,,oGTe,17.18,2017,CS - 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,CS,,oGTe,17.18,2017,CS - 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,CS,,oGTe,17.18,2017,CS - 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,CS,,oGTe,17.18,2017,CS - 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,CS,,oGTe,17.18,2017,CS - 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,CS,,oGTe,18.19,2018,CS - 2018,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
337,CS,,oGTe,18.19,2018,CS - 2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,CS,,oGTe,18.19,2018,CS - 2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,CS,,oGTe,18.19,2018,CS - 2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,CS,,oGTe,18.19,2018,CS - 2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,CS,,oGTe,18.19,2018,CS - 2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,CS,,oGTe,18.19,2018,CS - 2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,CS,,oGTe,19.20,2019,CS - 2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,2.0
344,CS,,oGTe,19.20,2019,CS - 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
345,CS,,oGTe,19.20,2019,CS - 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
346,CS,,oGTe,19.20,2019,CS - 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
347,CS,,oGTe,19.20,2019,CS - 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
348,CS,,oGTe,19.20,2019,CS - 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
