status,function,function_new,Month,APP,Month in Dates,status2,Months for Analysis,Term
Completed,Old oGT,oGTa,April 2024,0.0,2024-04-01,Completed,APR,24.25
Finished,iGE,iGTa,April 2024,0.0,2024-04-01,Finished,APR,24.25
Applied,iGTa,iGTa,April 2024,1272.0,2024-04-01,Applied,APR,24.25
Applied,iGTe,iGTe,April 2024,1170.0,2024-04-01,Applied,APR,24.25
Finished,Old iGT,iGTa,April 2024,0.0,2024-04-01,Finished,APR,24.25
Finished,Old iGV,iGV,April 2024,0.0,2024-04-01,Finished,APR,24.25
Approved,Old iGT,iGTa,April 2024,0.0,2024-04-01,Approved,APR,24.25
Applied,iGE,iGTa,April 2024,0.0,2024-04-01,Applied,APR,24.25
Approved,iGE,iGTa,April 2024,0.0,2024-04-01,Approved,APR,24.25
Applied,iGV,iGV,April 2024,1356.0,2024-04-01,Applied,APR,24.25
Approved,iGV,iGV,April 2024,253.0,2024-04-01,Approved,APR,24.25
Applied,Old iGV,iGV,April 2024,0.0,2024-04-01,Applied,APR,24.25
Approved,iGTe,iGTe,April 2024,47.0,2024-04-01,Approved,APR,24.25
Applied,Old iGT,iGTa,April 2024,0.0,2024-04-01,Applied,APR,24.25
Approved,iGTa,iGTa,April 2024,22.0,2024-04-01,Approved,APR,24.25
Remote Realized,oGTe,oGTe,April 2024,0.0,2024-04-01,Remote Realized,APR,24.25
Remote Realized,oGTa,oGTa,April 2024,0.0,2024-04-01,Remote Realized,APR,24.25
Remote Realized,iGTe,iGTe,April 2024,0.0,2024-04-01,Remote Realized,APR,24.25
Remote Realized,Old oGV,oGV,April 2024,0.0,2024-04-01,Remote Realized,APR,24.25
Remote Realized,iGTa,iGTa,April 2024,0.0,2024-04-01,Remote Realized,APR,24.25
Remote Realized,iGV,iGV,April 2024,0.0,2024-04-01,Remote Realized,APR,24.25
Finished,oGTe,oGTe,April 2024,2.0,2024-04-01,Finished,APR,24.25
Remote Realized,Old oGT,oGTa,April 2024,0.0,2024-04-01,Remote Realized,APR,24.25
Finished,oGTa,oGTa,April 2024,5.0,2024-04-01,Finished,APR,24.25
Remote Realized,oGE,oGTa,April 2024,0.0,2024-04-01,Remote Realized,APR,24.25
Finished,oGV,oGV,April 2024,7.0,2024-04-01,Finished,APR,24.25
Remote Realized,oGV,oGV,April 2024,0.0,2024-04-01,Remote Realized,APR,24.25
Finished,oGE,oGTa,April 2024,0.0,2024-04-01,Finished,APR,24.25
Remote Realized,Old iGV,iGV,April 2024,0.0,2024-04-01,Remote Realized,APR,24.25
Applied,Old oGT,oGTa,April 2024,0.0,2024-04-01,Applied,APR,24.25
Finished,Old oGT,oGTa,April 2024,0.0,2024-04-01,Finished,APR,24.25
Finished,Old oGV,oGV,April 2024,0.0,2024-04-01,Finished,APR,24.25
Applied,oGE,oGTa,April 2024,0.0,2024-04-01,Applied,APR,24.25
Remote Realized,iGE,iGTa,April 2024,0.0,2024-04-01,Remote Realized,APR,24.25
Applied,oGV,oGV,April 2024,303.0,2024-04-01,Applied,APR,24.25
Applied,oGTa,oGTa,April 2024,185.0,2024-04-01,Applied,APR,24.25
Remote Realized,Old iGT,iGTa,April 2024,0.0,2024-04-01,Remote Realized,APR,24.25
Applied,oGTe,oGTe,April 2024,50.0,2024-04-01,Applied,APR,24.25
Open,oGV,oGV,April 2024,0.0,2024-04-01,Open,APR,24.25
Open,oGT Old,oGTa,April 2024,0.0,2024-04-01,Open,APR,24.25
Open,oGE,oGTa,April 2024,0.0,2024-04-01,Open,APR,24.25
Open,oGV,oGV,April 2024,45.0,2024-04-01,Open,APR,24.25
Open,oGTa,oGTa,April 2024,18.0,2024-04-01,Open,APR,24.25
Open,oGTe,oGTe,April 2024,12.0,2024-04-01,Open,APR,24.25
Open,iGV,iGV,April 2024,0.0,2024-04-01,Open,APR,24.25
Open,iGT Old,iGTa,April 2024,0.0,2024-04-01,Open,APR,24.25
Open,iGE,iGTa,April 2024,0.0,2024-04-01,Open,APR,24.25
Open,iGV,iGV,April 2024,17.0,2024-04-01,Open,APR,24.25
Open,iGTa,iGTa,April 2024,37.0,2024-04-01,Open,APR,24.25
Open,iGTe,iGTe,April 2024,29.0,2024-04-01,Open,APR,24.25
Total,Total,Total,April 2024,4336.0,2024-04-01,Total,APR,24.25
Total,Total,Total,April 2024,615.0,2024-04-01,Total,APR,24.25
Accepted L,Total,Total,April 2024,493.0,2024-04-01,Accepted L,APR,24.25
Total,Total,Total,April 2024,484.0,2024-04-01,Total,APR,24.25
Total,Total,Total,April 2024,34.0,2024-04-01,Total,APR,24.25
Realized,Total,Total,April 2024,0.0,2024-04-01,Realized,APR,24.25
Total,Total,Total,April 2024,58.0,2024-04-01,Total,APR,24.25
Total,Total,Total,April 2024,41.0,2024-04-01,Total,APR,24.25
,,,April 2024,,2024-04-01,,APR,24.25
,,,April 2024,,2024-04-01,,APR,24.25
,,,April 2024,,2024-04-01,,APR,24.25
,,,April 2024,,2024-04-01,,APR,24.25
,,,April 2024,,2024-04-01,,APR,24.25
,,,April 2024,,2024-04-01,,APR,24.25
,,,April 2024,,2024-04-01,,APR,24.25
,,,April 2024,,2024-04-01,,APR,24.25
,,,April 2024,,2024-04-01,,APR,24.25
,,,April 2024,,2024-04-01,,APR,24.25
,,,April 2024,,2024-04-01,,APR,24.25
,,,April 2024,,2024-04-01,,APR,24.25
,,,April 2024,,2024-04-01,,APR,24.25
,,,April 2024,,2024-04-01,,APR,24.25
,,,April 2024,,2024-04-01,,APR,24.25
,,,April 2024,,2024-04-01,,APR,24.25
,,,April 2024,,2024-04-01,,APR,24.25
,,,April 2024,,2024-04-01,,APR,24.25
,,,April 2024,,2024-04-01,,APR,24.25
,,,April 2024,,2024-04-01,,APR,24.25
,,,April 2024,,2024-04-01,,APR,24.25
Realized,Old iGT,iGTa,May 2024,0.0,2024-05-01,Realized,MAY,24.25
Realized,Old iGV,iGV,May 2024,0.0,2024-05-01,Realized,MAY,24.25
Realized,iGTa,iGTa,May 2024,20.0,2024-05-01,Realized,MAY,24.25
Realized,iGV,iGV,May 2024,34.0,2024-05-01,Realized,MAY,24.25
Realized,iGTe,iGTe,May 2024,16.0,2024-05-01,Realized,MAY,24.25
Accepted,oGTe,oGTe,May 2024,9.0,2024-05-01,Accepted,MAY,24.25
Accepted,oGTa,oGTa,May 2024,19.0,2024-05-01,Accepted,MAY,24.25
Accepted,oGV,oGV,May 2024,236.0,2024-05-01,Accepted,MAY,24.25
Realized,iGE,iGTa,May 2024,0.0,2024-05-01,Realized,MAY,24.25
Accepted,iGV,iGV,May 2024,269.0,2024-05-01,Accepted,MAY,24.25
Accepted,iGE,iGTa,May 2024,0.0,2024-05-01,Accepted,MAY,24.25
Accepted,iGTa,iGTa,May 2024,36.0,2024-05-01,Accepted,MAY,24.25
Accepted,iGTe,iGTe,May 2024,63.0,2024-05-01,Accepted,MAY,24.25
Accepted,Old iGT,iGTa,May 2024,0.0,2024-05-01,Accepted,MAY,24.25
Approved,Old iGV,iGV,May 2024,0.0,2024-05-01,Approved,MAY,24.25
Accepted,Old iGV,iGV,May 2024,0.0,2024-05-01,Accepted,MAY,24.25
Finished,iGTa,iGTa,May 2024,9.0,2024-05-01,Finished,MAY,24.25
Finished,iGV,iGV,May 2024,15.0,2024-05-01,Finished,MAY,24.25
Finished,iGTe,iGTe,May 2024,9.0,2024-05-01,Finished,MAY,24.25
Realized,oGTe,oGTe,May 2024,0.0,2024-05-01,Realized,MAY,24.25
Realized,oGTa,oGTa,May 2024,3.0,2024-05-01,Realized,MAY,24.25
Realized,oGV,oGV,May 2024,1.0,2024-05-01,Realized,MAY,24.25
Realized,oGE,oGTa,May 2024,0.0,2024-05-01,Realized,MAY,24.25
Realized,Old oGT,oGTa,May 2024,0.0,2024-05-01,Realized,MAY,24.25
Realized,Old oGV,oGV,May 2024,0.0,2024-05-01,Realized,MAY,24.25
Accepted,oGE,oGTa,May 2024,0.0,2024-05-01,Accepted,MAY,24.25
Approved,Old oGT,oGTa,May 2024,0.0,2024-05-01,Approved,MAY,24.25
Approved,Old oGV,oGV,May 2024,0.0,2024-05-01,Approved,MAY,24.25
Accepted,Old oGT,oGTa,May 2024,0.0,2024-05-01,Accepted,MAY,24.25
Approved,oGV,oGV,May 2024,232.0,2024-05-01,Approved,MAY,24.25
Accepted,Old oGV,oGV,May 2024,0.0,2024-05-01,Accepted,MAY,24.25
Approved,oGE,oGTa,May 2024,0.0,2024-05-01,Approved,MAY,24.25
Completed,Old iGV,iGV,May 2024,0.0,2024-05-01,Completed,MAY,24.25
Applied,Old oGV,oGV,May 2024,0.0,2024-05-01,Applied,MAY,24.25
Completed,iGTa,iGTa,May 2024,4.0,2024-05-01,Completed,MAY,24.25
Completed,iGTe,iGTe,May 2024,3.0,2024-05-01,Completed,MAY,24.25
Completed,oGE,oGTa,May 2024,0.0,2024-05-01,Completed,MAY,24.25
Approved,oGTe,oGTe,May 2024,7.0,2024-05-01,Approved,MAY,24.25
Completed,iGV,iGV,May 2024,12.0,2024-05-01,Completed,MAY,24.25
Completed,oGV,oGV,May 2024,3.0,2024-05-01,Completed,MAY,24.25
Approved,oGTa,oGTa,May 2024,18.0,2024-05-01,Approved,MAY,24.25
Completed,oGTa,oGTa,May 2024,0.0,2024-05-01,Completed,MAY,24.25
Completed,oGTe,oGTe,May 2024,0.0,2024-05-01,Completed,MAY,24.25
Completed,iGE,iGTa,May 2024,0.0,2024-05-01,Completed,MAY,24.25
Completed,Old iGT,iGTa,May 2024,0.0,2024-05-01,Completed,MAY,24.25
Completed,Old oGV,oGV,May 2024,0.0,2024-05-01,Completed,MAY,24.25
Completed,Old oGT,oGTa,May 2024,0.0,2024-05-01,Completed,MAY,24.25
Finished,iGE,iGTa,May 2024,0.0,2024-05-01,Finished,MAY,24.25
Applied,iGTa,iGTa,May 2024,1433.0,2024-05-01,Applied,MAY,24.25
Applied,iGTe,iGTe,May 2024,1193.0,2024-05-01,Applied,MAY,24.25
Finished,Old iGT,iGTa,May 2024,0.0,2024-05-01,Finished,MAY,24.25
Finished,Old iGV,iGV,May 2024,0.0,2024-05-01,Finished,MAY,24.25
Approved,Old iGT,iGTa,May 2024,0.0,2024-05-01,Approved,MAY,24.25
Applied,iGE,iGTa,May 2024,0.0,2024-05-01,Applied,MAY,24.25
Approved,iGE,iGTa,May 2024,0.0,2024-05-01,Approved,MAY,24.25
Applied,iGV,iGV,May 2024,1302.0,2024-05-01,Applied,MAY,24.25
Approved,iGV,iGV,May 2024,267.0,2024-05-01,Approved,MAY,24.25
Applied,Old iGV,iGV,May 2024,0.0,2024-05-01,Applied,MAY,24.25
Approved,iGTe,iGTe,May 2024,61.0,2024-05-01,Approved,MAY,24.25
Applied,Old iGT,iGTa,May 2024,0.0,2024-05-01,Applied,MAY,24.25
Approved,iGTa,iGTa,May 2024,34.0,2024-05-01,Approved,MAY,24.25
Remote Realized,oGTe,oGTe,May 2024,0.0,2024-05-01,Remote Realized,MAY,24.25
Remote Realized,oGTa,oGTa,May 2024,0.0,2024-05-01,Remote Realized,MAY,24.25
Remote Realized,iGTe,iGTe,May 2024,0.0,2024-05-01,Remote Realized,MAY,24.25
Remote Realized,Old oGV,oGV,May 2024,0.0,2024-05-01,Remote Realized,MAY,24.25
Remote Realized,iGTa,iGTa,May 2024,0.0,2024-05-01,Remote Realized,MAY,24.25
Remote Realized,iGV,iGV,May 2024,0.0,2024-05-01,Remote Realized,MAY,24.25
Finished,oGTe,oGTe,May 2024,1.0,2024-05-01,Finished,MAY,24.25
Remote Realized,Old oGT,oGTa,May 2024,0.0,2024-05-01,Remote Realized,MAY,24.25
Finished,oGTa,oGTa,May 2024,0.0,2024-05-01,Finished,MAY,24.25
Remote Realized,oGE,oGTa,May 2024,0.0,2024-05-01,Remote Realized,MAY,24.25
Finished,oGV,oGV,May 2024,4.0,2024-05-01,Finished,MAY,24.25
Remote Realized,oGV,oGV,May 2024,0.0,2024-05-01,Remote Realized,MAY,24.25
Finished,oGE,oGTa,May 2024,0.0,2024-05-01,Finished,MAY,24.25
Remote Realized,Old iGV,iGV,May 2024,0.0,2024-05-01,Remote Realized,MAY,24.25
Applied,Old oGT,oGTa,May 2024,0.0,2024-05-01,Applied,MAY,24.25
Finished,Old oGT,oGTa,May 2024,0.0,2024-05-01,Finished,MAY,24.25
Finished,Old oGV,oGV,May 2024,0.0,2024-05-01,Finished,MAY,24.25
Applied,oGE,oGTa,May 2024,0.0,2024-05-01,Applied,MAY,24.25
Remote Realized,iGE,iGTa,May 2024,0.0,2024-05-01,Remote Realized,MAY,24.25
Applied,oGV,oGV,May 2024,445.0,2024-05-01,Applied,MAY,24.25
Applied,oGTa,oGTa,May 2024,179.0,2024-05-01,Applied,MAY,24.25
Remote Realized,Old iGT,iGTa,May 2024,0.0,2024-05-01,Remote Realized,MAY,24.25
Applied,oGTe,oGTe,May 2024,57.0,2024-05-01,Applied,MAY,24.25
Open,oGV,oGV,May 2024,0.0,2024-05-01,Open,MAY,24.25
Open,oGT Old,oGTa,May 2024,0.0,2024-05-01,Open,MAY,24.25
Open,oGE,oGTa,May 2024,0.0,2024-05-01,Open,MAY,24.25
Open,oGV,oGV,May 2024,59.0,2024-05-01,Open,MAY,24.25
Open,oGTa,oGTa,May 2024,18.0,2024-05-01,Open,MAY,24.25
Open,oGTe,oGTe,May 2024,9.0,2024-05-01,Open,MAY,24.25
Open,iGV,iGV,May 2024,0.0,2024-05-01,Open,MAY,24.25
Open,iGT Old,iGTa,May 2024,0.0,2024-05-01,Open,MAY,24.25
Open,iGE,iGTa,May 2024,0.0,2024-05-01,Open,MAY,24.25
Open,iGV,iGV,May 2024,33.0,2024-05-01,Open,MAY,24.25
Open,iGTa,iGTa,May 2024,34.0,2024-05-01,Open,MAY,24.25
Open,iGTe,iGTe,May 2024,54.0,2024-05-01,Open,MAY,24.25
Total,Total,Total,May 2024,4609.0,2024-05-01,Total,MAY,24.25
Total,Total,Total,May 2024,737.0,2024-05-01,Total,MAY,24.25
Accepted L,Total,Total,May 2024,632.0,2024-05-01,Accepted L,MAY,24.25
Total,Total,Total,May 2024,619.0,2024-05-01,Total,MAY,24.25
Total,Total,Total,May 2024,74.0,2024-05-01,Total,MAY,24.25
Realized,Total,Total,May 2024,0.0,2024-05-01,Realized,MAY,24.25
Total,Total,Total,May 2024,38.0,2024-05-01,Total,MAY,24.25
Total,Total,Total,May 2024,22.0,2024-05-01,Total,MAY,24.25
,,,May 2024,,2024-05-01,,MAY,24.25
,,,May 2024,,2024-05-01,,MAY,24.25
,,,May 2024,,2024-05-01,,MAY,24.25
,,,May 2024,,2024-05-01,,MAY,24.25
,,,May 2024,,2024-05-01,,MAY,24.25
,,,May 2024,,2024-05-01,,MAY,24.25
,,,May 2024,,2024-05-01,,MAY,24.25
,,,May 2024,,2024-05-01,,MAY,24.25
,,,May 2024,,2024-05-01,,MAY,24.25
,,,May 2024,,2024-05-01,,MAY,24.25
,,,May 2024,,2024-05-01,,MAY,24.25
,,,May 2024,,2024-05-01,,MAY,24.25
,,,May 2024,,2024-05-01,,MAY,24.25
,,,May 2024,,2024-05-01,,MAY,24.25
,,,May 2024,,2024-05-01,,MAY,24.25
,,,May 2024,,2024-05-01,,MAY,24.25
,,,May 2024,,2024-05-01,,MAY,24.25
,,,May 2024,,2024-05-01,,MAY,24.25
,,,May 2024,,2024-05-01,,MAY,24.25
,,,May 2024,,2024-05-01,,MAY,24.25
,,,May 2024,,2024-05-01,,MAY,24.25
Realized,Old iGT,iGTa,June 2024,0.0,2024-06-01,Realized,JUN,24.25
Realized,Old iGV,iGV,June 2024,0.0,2024-06-01,Realized,JUN,24.25
Realized,iGTa,iGTa,June 2024,9.0,2024-06-01,Realized,JUN,24.25
Realized,iGV,iGV,June 2024,27.0,2024-06-01,Realized,JUN,24.25
Realized,iGTe,iGTe,June 2024,5.0,2024-06-01,Realized,JUN,24.25
Accepted,oGTe,oGTe,June 2024,0.0,2024-06-01,Accepted,JUN,24.25
Accepted,oGTa,oGTa,June 2024,1.0,2024-06-01,Accepted,JUN,24.25
Accepted,oGV,oGV,June 2024,10.0,2024-06-01,Accepted,JUN,24.25
Realized,iGE,iGTa,June 2024,0.0,2024-06-01,Realized,JUN,24.25
Accepted,iGV,iGV,June 2024,27.0,2024-06-01,Accepted,JUN,24.25
Accepted,iGE,iGTa,June 2024,0.0,2024-06-01,Accepted,JUN,24.25
Accepted,iGTa,iGTa,June 2024,0.0,2024-06-01,Accepted,JUN,24.25
Accepted,iGTe,iGTe,June 2024,2.0,2024-06-01,Accepted,JUN,24.25
Accepted,Old iGT,iGTa,June 2024,0.0,2024-06-01,Accepted,JUN,24.25
Approved,Old iGV,iGV,June 2024,0.0,2024-06-01,Approved,JUN,24.25
Accepted,Old iGV,iGV,June 2024,0.0,2024-06-01,Accepted,JUN,24.25
Finished,iGTa,iGTa,June 2024,12.0,2024-06-01,Finished,JUN,24.25
Finished,iGV,iGV,June 2024,22.0,2024-06-01,Finished,JUN,24.25
Finished,iGTe,iGTe,June 2024,33.0,2024-06-01,Finished,JUN,24.25
Realized,oGTe,oGTe,June 2024,0.0,2024-06-01,Realized,JUN,24.25
Realized,oGTa,oGTa,June 2024,3.0,2024-06-01,Realized,JUN,24.25
Realized,oGV,oGV,June 2024,9.0,2024-06-01,Realized,JUN,24.25
Realized,oGE,oGTa,June 2024,0.0,2024-06-01,Realized,JUN,24.25
Realized,Old oGT,oGTa,June 2024,0.0,2024-06-01,Realized,JUN,24.25
Realized,Old oGV,oGV,June 2024,0.0,2024-06-01,Realized,JUN,24.25
Accepted,oGE,oGTa,June 2024,0.0,2024-06-01,Accepted,JUN,24.25
Approved,Old oGT,oGTa,June 2024,0.0,2024-06-01,Approved,JUN,24.25
Approved,Old oGV,oGV,June 2024,0.0,2024-06-01,Approved,JUN,24.25
Accepted,Old oGT,oGTa,June 2024,0.0,2024-06-01,Accepted,JUN,24.25
Approved,oGV,oGV,June 2024,8.0,2024-06-01,Approved,JUN,24.25
Accepted,Old oGV,oGV,June 2024,0.0,2024-06-01,Accepted,JUN,24.25
Approved,oGE,oGTa,June 2024,0.0,2024-06-01,Approved,JUN,24.25
Completed,Old iGV,iGV,June 2024,0.0,2024-06-01,Completed,JUN,24.25
Applied,Old oGV,oGV,June 2024,0.0,2024-06-01,Applied,JUN,24.25
Completed,iGTa,iGTa,June 2024,0.0,2024-06-01,Completed,JUN,24.25
Completed,iGTe,iGTe,June 2024,0.0,2024-06-01,Completed,JUN,24.25
Completed,oGE,oGTa,June 2024,0.0,2024-06-01,Completed,JUN,24.25
Approved,oGTe,oGTe,June 2024,1.0,2024-06-01,Approved,JUN,24.25
Completed,iGV,iGV,June 2024,1.0,2024-06-01,Completed,JUN,24.25
Completed,oGV,oGV,June 2024,0.0,2024-06-01,Completed,JUN,24.25
Approved,oGTa,oGTa,June 2024,2.0,2024-06-01,Approved,JUN,24.25
Completed,oGTa,oGTa,June 2024,1.0,2024-06-01,Completed,JUN,24.25
Completed,oGTe,oGTe,June 2024,0.0,2024-06-01,Completed,JUN,24.25
Completed,iGE,iGTa,June 2024,0.0,2024-06-01,Completed,JUN,24.25
Completed,Old iGT,iGTa,June 2024,0.0,2024-06-01,Completed,JUN,24.25
Completed,Old oGV,oGV,June 2024,0.0,2024-06-01,Completed,JUN,24.25
Completed,Old oGT,oGTa,June 2024,0.0,2024-06-01,Completed,JUN,24.25
Finished,iGE,iGTa,June 2024,0.0,2024-06-01,Finished,JUN,24.25
Applied,iGTa,iGTa,June 2024,131.0,2024-06-01,Applied,JUN,24.25
Applied,iGTe,iGTe,June 2024,157.0,2024-06-01,Applied,JUN,24.25
Finished,Old iGT,iGTa,June 2024,0.0,2024-06-01,Finished,JUN,24.25
Finished,Old iGV,iGV,June 2024,0.0,2024-06-01,Finished,JUN,24.25
Approved,Old iGT,iGTa,June 2024,0.0,2024-06-01,Approved,JUN,24.25
Applied,iGE,iGTa,June 2024,0.0,2024-06-01,Applied,JUN,24.25
Approved,iGE,iGTa,June 2024,0.0,2024-06-01,Approved,JUN,24.25
Applied,iGV,iGV,June 2024,120.0,2024-06-01,Applied,JUN,24.25
Approved,iGV,iGV,June 2024,22.0,2024-06-01,Approved,JUN,24.25
Applied,Old iGV,iGV,June 2024,0.0,2024-06-01,Applied,JUN,24.25
Approved,iGTe,iGTe,June 2024,3.0,2024-06-01,Approved,JUN,24.25
Applied,Old iGT,iGTa,June 2024,0.0,2024-06-01,Applied,JUN,24.25
Approved,iGTa,iGTa,June 2024,0.0,2024-06-01,Approved,JUN,24.25
Remote Realized,oGTe,oGTe,June 2024,0.0,2024-06-01,Remote Realized,JUN,24.25
Remote Realized,oGTa,oGTa,June 2024,0.0,2024-06-01,Remote Realized,JUN,24.25
Remote Realized,iGTe,iGTe,June 2024,0.0,2024-06-01,Remote Realized,JUN,24.25
Remote Realized,Old oGV,oGV,June 2024,0.0,2024-06-01,Remote Realized,JUN,24.25
Remote Realized,iGTa,iGTa,June 2024,0.0,2024-06-01,Remote Realized,JUN,24.25
Remote Realized,iGV,iGV,June 2024,0.0,2024-06-01,Remote Realized,JUN,24.25
Finished,oGTe,oGTe,June 2024,3.0,2024-06-01,Finished,JUN,24.25
Remote Realized,Old oGT,oGTa,June 2024,0.0,2024-06-01,Remote Realized,JUN,24.25
Finished,oGTa,oGTa,June 2024,2.0,2024-06-01,Finished,JUN,24.25
Remote Realized,oGE,oGTa,June 2024,0.0,2024-06-01,Remote Realized,JUN,24.25
Finished,oGV,oGV,June 2024,2.0,2024-06-01,Finished,JUN,24.25
Remote Realized,oGV,oGV,June 2024,0.0,2024-06-01,Remote Realized,JUN,24.25
Finished,oGE,oGTa,June 2024,0.0,2024-06-01,Finished,JUN,24.25
Remote Realized,Old iGV,iGV,June 2024,0.0,2024-06-01,Remote Realized,JUN,24.25
Applied,Old oGT,oGTa,June 2024,0.0,2024-06-01,Applied,JUN,24.25
Finished,Old oGT,oGTa,June 2024,0.0,2024-06-01,Finished,JUN,24.25
Finished,Old oGV,oGV,June 2024,0.0,2024-06-01,Finished,JUN,24.25
Applied,oGE,oGTa,June 2024,0.0,2024-06-01,Applied,JUN,24.25
Remote Realized,iGE,iGTa,June 2024,0.0,2024-06-01,Remote Realized,JUN,24.25
Applied,oGV,oGV,June 2024,35.0,2024-06-01,Applied,JUN,24.25
Applied,oGTa,oGTa,June 2024,22.0,2024-06-01,Applied,JUN,24.25
Remote Realized,Old iGT,iGTa,June 2024,0.0,2024-06-01,Remote Realized,JUN,24.25
Applied,oGTe,oGTe,June 2024,5.0,2024-06-01,Applied,JUN,24.25
Open,oGV,oGV,June 2024,0.0,2024-06-01,Open,JUN,24.25
Open,oGT Old,oGTa,June 2024,0.0,2024-06-01,Open,JUN,24.25
Open,oGE,oGTa,June 2024,0.0,2024-06-01,Open,JUN,24.25
Open,oGV,oGV,June 2024,2.0,2024-06-01,Open,JUN,24.25
Open,oGTa,oGTa,June 2024,2.0,2024-06-01,Open,JUN,24.25
Open,oGTe,oGTe,June 2024,0.0,2024-06-01,Open,JUN,24.25
Open,iGV,iGV,June 2024,0.0,2024-06-01,Open,JUN,24.25
Open,iGT Old,iGTa,June 2024,0.0,2024-06-01,Open,JUN,24.25
Open,iGE,iGTa,June 2024,0.0,2024-06-01,Open,JUN,24.25
Open,iGV,iGV,June 2024,2.0,2024-06-01,Open,JUN,24.25
Open,iGTa,iGTa,June 2024,4.0,2024-06-01,Open,JUN,24.25
Open,iGTe,iGTe,June 2024,4.0,2024-06-01,Open,JUN,24.25
Total,Total,Total,June 2024,470.0,2024-06-01,Total,JUN,24.25
Total,Total,Total,June 2024,42.0,2024-06-01,Total,JUN,24.25
Accepted L,Total,Total,June 2024,40.0,2024-06-01,Accepted L,JUN,24.25
Total,Total,Total,June 2024,36.0,2024-06-01,Total,JUN,24.25
Total,Total,Total,June 2024,53.0,2024-06-01,Total,JUN,24.25
Realized,Total,Total,June 2024,0.0,2024-06-01,Realized,JUN,24.25
Total,Total,Total,June 2024,74.0,2024-06-01,Total,JUN,24.25
Total,Total,Total,June 2024,2.0,2024-06-01,Total,JUN,24.25
,,,June 2024,,2024-06-01,,JUN,24.25
,,,June 2024,,2024-06-01,,JUN,24.25
,,,June 2024,,2024-06-01,,JUN,24.25
,,,June 2024,,2024-06-01,,JUN,24.25
,,,June 2024,,2024-06-01,,JUN,24.25
,,,June 2024,,2024-06-01,,JUN,24.25
,,,June 2024,,2024-06-01,,JUN,24.25
,,,June 2024,,2024-06-01,,JUN,24.25
,,,June 2024,,2024-06-01,,JUN,24.25
,,,June 2024,,2024-06-01,,JUN,24.25
,,,June 2024,,2024-06-01,,JUN,24.25
,,,June 2024,,2024-06-01,,JUN,24.25
,,,June 2024,,2024-06-01,,JUN,24.25
,,,June 2024,,2024-06-01,,JUN,24.25
,,,June 2024,,2024-06-01,,JUN,24.25
,,,June 2024,,2024-06-01,,JUN,24.25
,,,June 2024,,2024-06-01,,JUN,24.25
,,,June 2024,,2024-06-01,,JUN,24.25
,,,June 2024,,2024-06-01,,JUN,24.25
,,,June 2024,,2024-06-01,,JUN,24.25
,,,June 2024,,2024-06-01,,JUN,24.25
Realized,Old iGT,iGTa,July 2024,0.0,2024-07-01,Realized,JUL,24.25
Realized,Old iGV,iGV,July 2024,0.0,2024-07-01,Realized,JUL,24.25
Realized,iGTa,iGTa,July 2024,0.0,2024-07-01,Realized,JUL,24.25
Realized,iGV,iGV,July 2024,0.0,2024-07-01,Realized,JUL,24.25
Realized,iGTe,iGTe,July 2024,0.0,2024-07-01,Realized,JUL,24.25
Accepted,oGTe,oGTe,July 2024,0.0,2024-07-01,Accepted,JUL,24.25
Accepted,oGTa,oGTa,July 2024,0.0,2024-07-01,Accepted,JUL,24.25
Accepted,oGV,oGV,July 2024,0.0,2024-07-01,Accepted,JUL,24.25
Realized,iGE,iGTa,July 2024,0.0,2024-07-01,Realized,JUL,24.25
Accepted,iGV,iGV,July 2024,0.0,2024-07-01,Accepted,JUL,24.25
Accepted,iGE,iGTa,July 2024,0.0,2024-07-01,Accepted,JUL,24.25
Accepted,iGTa,iGTa,July 2024,0.0,2024-07-01,Accepted,JUL,24.25
Accepted,iGTe,iGTe,July 2024,0.0,2024-07-01,Accepted,JUL,24.25
Accepted,Old iGT,iGTa,July 2024,0.0,2024-07-01,Accepted,JUL,24.25
Approved,Old iGV,iGV,July 2024,0.0,2024-07-01,Approved,JUL,24.25
Accepted,Old iGV,iGV,July 2024,0.0,2024-07-01,Accepted,JUL,24.25
Finished,iGTa,iGTa,July 2024,21.0,2024-07-01,Finished,JUL,24.25
Finished,iGV,iGV,July 2024,44.0,2024-07-01,Finished,JUL,24.25
Finished,iGTe,iGTe,July 2024,43.0,2024-07-01,Finished,JUL,24.25
Realized,oGTe,oGTe,July 2024,1.0,2024-07-01,Realized,JUL,24.25
Realized,oGTa,oGTa,July 2024,0.0,2024-07-01,Realized,JUL,24.25
Realized,oGV,oGV,July 2024,0.0,2024-07-01,Realized,JUL,24.25
Realized,oGE,oGTa,July 2024,0.0,2024-07-01,Realized,JUL,24.25
Realized,Old oGT,oGTa,July 2024,0.0,2024-07-01,Realized,JUL,24.25
Realized,Old oGV,oGV,July 2024,0.0,2024-07-01,Realized,JUL,24.25
Accepted,oGE,oGTa,July 2024,0.0,2024-07-01,Accepted,JUL,24.25
Approved,Old oGT,oGTa,July 2024,0.0,2024-07-01,Approved,JUL,24.25
Approved,Old oGV,oGV,July 2024,0.0,2024-07-01,Approved,JUL,24.25
Accepted,Old oGT,oGTa,July 2024,0.0,2024-07-01,Accepted,JUL,24.25
Approved,oGV,oGV,July 2024,0.0,2024-07-01,Approved,JUL,24.25
