index,Entity,status2,Function,Term,Year,EY Year,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,Total
148,SLIIT,,iGV,18.19,2018,SLIIT - 2018,17.0,38.0,70.0,68.0,50.0,18.0,7.0,18.0,35.0,10.0,15.0,23.0,369.0
149,SLIIT,,iGV,18.19,2018,SLIIT - 2018,3.0,8.0,28.0,15.0,10.0,7.0,0.0,5.0,8.0,11.0,3.0,5.0,103.0
150,SLIIT,,iGV,18.19,2018,SLIIT - 2018,4.0,7.0,22.0,11.0,9.0,7.0,0.0,2.0,8.0,7.0,3.0,2.0,82.0
151,SLIIT,,iGV,18.19,2018,SLIIT - 2018,0.0,0.0,0.0,0.0,7.0,45.0,8.0,0.0,0.0,0.0,6.0,15.0,81.0
152,SLIIT,,iGV,18.19,2018,SLIIT - 2018,0.0,5.0,0.0,0.0,0.0,7.0,11.0,42.0,0.0,0.0,1.0,5.0,71.0
153,SLIIT,,iGV,18.19,2018,SLIIT - 2018,0.0,5.0,0.0,0.0,0.0,4.0,8.0,29.0,0.0,0.0,1.0,4.0,51.0
154,SLIIT,,iGV,19.20,2019,SLIIT - 2019,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,14.0,0.0,8.0,,28.0
155,SLIIT,,iGV,19.20,2019,SLIIT - 2019,57.0,74.0,26.0,6.0,57.0,56.0,24.0,8.0,9.0,12.0,6.0,,335.0
156,SLIIT,,iGV,19.20,2019,SLIIT - 2019,22.0,22.0,10.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,,62.0
157,SLIIT,,iGV,19.20,2019,SLIIT - 2019,7.0,11.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,,29.0
158,SLIIT,,iGV,19.20,2019,SLIIT - 2019,0.0,0.0,0.0,0.0,10.0,5.0,0.0,1.0,0.0,0.0,0.0,,16.0
159,SLIIT,,iGV,19.20,2019,SLIIT - 2019,8.0,7.0,0.0,0.0,0.0,10.0,5.0,0.0,1.0,0.0,0.0,,31.0
160,SLIIT,,iGV,19.20,2019,SLIIT - 2019,5.0,6.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,,16.0
161,SLIIT,,iGV,21.22,2021,SLIIT - 2021,,,,,,,,,,,,0.0,0.0
162,SLIIT,,iGV,21.22,2021,SLIIT - 2021,,,,,,,,,,,,3.0,3.0
163,SLIIT,,iGV,21.22,2021,SLIIT - 2021,,,,,,,,,,,,0.0,0.0
164,SLIIT,,iGV,21.22,2021,SLIIT - 2021,,,,,,,,,,,,0.0,0.0
165,SLIIT,,iGV,21.22,2021,SLIIT - 2021,,,,,,,,,,,,1.0,1.0
